COD_VAR;LIB_VAR;LIB_VAR_LONG;COD_MOD;LIB_MOD;TYPE_VAR;LONG_VAR
CODGEO;Code géographique;Code de la zone géographique;9712;Pointe-à-Pitre;CHAR;4
CODGEO;Code géographique;Code de la zone géographique;9721;Fort-de-France;CHAR;4
CODGEO;Code géographique;Code de la zone géographique;9722;La Trinité;CHAR;4
CODGEO;Code géographique;Code de la zone géographique;9723;Le Marin;CHAR;4
CODGEO;Code géographique;Code de la zone géographique;9724;Saint-Pierre;CHAR;4
CODGEO;Code géographique;Code de la zone géographique;9731;Cayenne;CHAR;4
CODGEO;Code géographique;Code de la zone géographique;9732;Saint-Laurent-du-Maroni;CHAR;4
CODGEO;Code géographique;Code de la zone géographique;9741;Saint-Denis;CHAR;4
CODGEO;Code géographique;Code de la zone géographique;9742;Saint-Pierre;CHAR;4
CODGEO;Code géographique;Code de la zone géographique;9743;Saint-Benoît;CHAR;4
CODGEO;Code géographique;Code de la zone géographique;9744;Saint-Paul;CHAR;4
