COD_VAR;LIB_VAR;LIB_VAR_LONG;COD_MOD;LIB_MOD;TYPE_VAR;LONG_VAR
CODGEO;Code géographique;Code de la zone géographique;200042703;Communauté de communes de l'Argonne Champenoise;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200042729;Communauté de communes de la Baie du Cotentin;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200042901;Communauté de communes Drôme Sud Provence;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200042935;Communauté d'agglomération Haut - Bugey Agglomération;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200042943;Communauté de communes du Cap Corse;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200042992;Communauté de communes Perthois-Bocage et Der;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200043016;Communauté de communes Val de Charente;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200043065;Communauté de communes du Val d'Amboise;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200043081;Communauté de communes Chinon, Vienne et Loire;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200043123;Communauté de communes Auray Quiberon Terre Atlantique;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200043156;Communauté de communes du Pays Rethélois;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200043172;Communauté d'agglomération du Bassin de Brive;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200043263;Communauté de communes Cœur de l'Avesnois;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200043321;Communauté de communes du Pays de Mormal;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200043354;Communauté de communes de Villedieu Intercom;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200043396;Communauté d'agglomération Maubeuge Val de Sambre;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200043404;Communauté de communes du Sud Avesnois;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200043438;Communauté de communes de la Moivre à la Coole;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200043495;Communauté d'agglomération du Pays de Laon;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200043602;Communauté de communes des Albères, de la Côte Vermeille et de l'Illibéris;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200043628;Communauté de communes des Vallées du Clain;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200043693;Communauté de communes Terre Lorraine du Longuyonnais;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200043776;Communauté de communes Pyrénées Audoises;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200043974;Communauté de communes du Sud Gironde;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200043982;Communauté de communes du Bazadais;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200043990;Communauté de communes Vallons de Haute-Bretagne Communauté;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200044014;Communauté de communes Creuse Grand Sud;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200044030;Communauté de communes des 7 Vallées;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200044048;Communauté de communes Osartis Marquion;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200044253;Communauté de communes du Bassin de Joinville en Champagne;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200044394;Communauté de communes du Réolais en Sud Gironde;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200044469;Communauté de communes du Pays de Mirepoix;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200044618;Communauté d'agglomération Douaisis Agglo;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200044691;Communauté d'agglomération du Nord Grande Terre;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200046977;Métropole de Lyon;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200048551;Communauté de communes du Pays de Craon;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200049187;Communauté d'agglomération du Grand Verdun;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200049211;Communauté de communes Conflent-Canigó;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200049484;Communauté de communes Berry Grand Sud;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200054781;Métropole du Grand Paris;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200054807;Métropole d'Aix-Marseille-Provence;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200055481;Communauté de communes Beauce Val de Loire;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200055655;Communauté d'agglomération Roissy Pays de France;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200055887;Communauté de communes Mayenne Communauté;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200056232;Communauté d'agglomération Communauté Paris-Saclay;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200056380;Communauté d'agglomération Plaine Vallée;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200057859;Communauté d'agglomération Cœur d'Essonne Agglomération;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200057958;Communauté d'agglomération Paris - Vallée de la Marne;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200058360;Communauté de communes entre Beauce et Perche;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200058477;Communauté d'agglomération Val d'Yerres Val de Seine;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200058485;Communauté d'agglomération Val Parisis;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200058519;Communauté d'agglomération Saint Germain Boucles de Seine;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200058782;Communauté d'agglomération de Saint-Quentin-en-Yvelines;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200059228;Communauté d'agglomération Grand Paris Sud Seine Essonne Sénart;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200059392;Communauté de communes Bièvre Isère;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200059400;Communauté de communes Porte Océane du Limousin;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200059889;Communauté urbaine Grand Paris Seine et Oise;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200060010;Communauté d'agglomération Mauges Communauté;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200065563;Communauté de communes Normandie-Cabourg-Pays d'Auge;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200065589;Communauté de communes Val ès Dunes;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200065597;Communauté urbaine Caen la Mer;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200065647;Communauté d'agglomération Pays de Montbéliard Agglomération;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200065787;Communauté de communes de Pont-Audemer / Val de Risle;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200065886;Communauté d'agglomération Loire Forez Agglomération;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200065894;Communauté de communes de Forez-Est;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200065928;Communauté d'agglomération Lannion-Trégor Communauté;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200066009;Communauté d'agglomération Mulhouse Alsace Agglomération;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200066017;Communauté de communes Lieuvin Pays d'Auge;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200066025;Communauté de communes Alsace Rhin Brisach;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200066033;Communauté de communes Sud Alsace Largue;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200066041;Communauté de communes Sundgau;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200066058;Communauté d'agglomération Saint-Louis Agglomération;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200066108;Communauté de communes des Portes de Meuse;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200066116;Communauté de communes Argonne-Meuse;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200066124;Communauté d'agglomération Gaillac-Graulhet;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200066132;Communauté de communes du Pays de Stenay et du Val Dunois;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200066140;Communauté de communes de l'Aire à l'Argonne;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200066157;Communauté de communes de Commercy - Void - Vaucouleurs;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200066165;Communauté de communes Val de Meuse - Voie Sacrée;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200066173;Communauté de communes de Damvillers Spincourt;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200066223;Communauté de communes Arize Lèze;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200066231;Communauté de communes des Portes d'Ariège Pyrénées;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200066280;Communauté de communes du Pithiverais;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200066322;Communauté de communes Terres des Confluences;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200066330;Communauté de communes Terres du Haut Berry;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200066348;Communauté de communes du Minervois au Caroux;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200066355;Communauté d'agglomération Sète Agglopôle Méditerranée;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200066363;Communauté de communes de la Haute Ariège;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200066371;Communauté de communes Causses et Vallée de la Dordogne;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200066389;Communauté d'agglomération Saint-Lô Agglo;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200066405;Communauté de communes Roumois Seine;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200066413;Communauté de communes Intercom Bernay Terres de Normandie;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200066462;Communauté de communes Interco Normandie Sud Eure;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200066512;Communauté de communes Élan Limousin Avenir Nature;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200066520;Communauté de communes Ouest Limousin;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200066553;Communauté de communes des Monts de Lacaune et de la Montagne du Haut Languedoc;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200066561;Communauté de communes Sidobre Vals et Plateaux;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200066587;Communauté de communes des Monts du Lyonnais;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200066603;Communauté de communes du Pays de Lubersac-Pompadour;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200066637;Communauté de communes Hautes Terres Communauté;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200066645;Communauté de communes Vézère-Monédières-Millesources;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200066652;Communauté de communes Grand Sud Tarn et Garonne;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200066660;Saint-Flour Communauté;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200066678;Communauté de communes de la Châtaigneraie Cantalienne;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200066710;Communauté de communes Cingal-Suisse Normande;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200066728;Communauté de communes Vallées de l'Orne et de l'Odon;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200066744;Communauté de communes Haute-Corrèze Communauté;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200066751;Communauté de communes Xaintrie Val'Dordogne;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200066769;Communauté de communes Midi Corrézien;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200066777;Ploërmel Communauté;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200066785;Communauté de communes de l'Oust à Brocéliande;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200066793;Communauté d'agglomération du Grand Annecy;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200066801;Communauté de communes Isigny-Omaha Intercom;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200066819;Communauté de communes du Volvestre;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200066827;Communauté de communes du Pays de Honfleur-Beuzeville;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200066835;Communauté de communes de Sézanne-Sud Ouest Marnais;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200066850;Communauté de communes des Paysages de la Champagne;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200066868;Communauté de communes Presqu'île de Crozon-Aulne maritime;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200066876;Communauté d'agglomération de Châlons-en-Champagne;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200066884;Communauté de communes Quercy Vert-Aveyron;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200066892;Communauté de communes de Vendeuvre-Soulaines;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200066918;Communauté d'agglomération Alès Agglomération;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200066926;Communauté d'agglomération Grand Auch Cœur de Gascogne;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200066975;Communauté de communes Senlis Sud Oise;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200067023;Communauté de communes Coutances Mer et Bocage;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200067031;Communauté de communes Côte Ouest Centre Manche;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200067049;Communauté de communes Spelunca-Liamone;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200067064;Communauté de communes Decazeville Communauté;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200067072;Communauté de communes Haut-Léon Communauté;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200067080;Communauté de communes Chablis Villages et Terroirs;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200067106;Communauté d'agglomération du Pays Basque;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200067114;Communauté d'agglomération de l'Auxerrois;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200067122;Communauté de communes du Pays de Lafrançaise;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200067130;Communauté de communes de Puisaye-Forterre;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200067155;Communauté de communes Saint Affricain, Roquefort, Sept Vallons;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200067163;Communauté de communes Monts, Rance et Rougier;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200067171;Communauté de communes Aubrac, Carladez et Viadène;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200067189;Creuse Sud Ouest;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200067197;Communauté de communes Monts d'Arrée Communauté;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200067205;Communauté d'agglomération du Cotentin;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200067213;Communauté urbaine du Grand Reims;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200067239;Communauté de communes des Luys en Béarn;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200067247;Communauté de communes Pleyben-Châteaulin-Porzay;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200067254;Communauté d'agglomération Pau Béarn Pyrénées;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200067262;Communauté de communes du Haut Béarn;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200067288;Communauté de communes du Béarn des Gaves;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200067296;Communauté de communes du Nord Est Béarn;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200067304;Communauté de communes Serein et Armance;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200067320;Communauté de communes Serre-Ponçon Val d'Avance;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200067346;Communauté d'agglomération Pornic Agglo Pays de Retz;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200067361;Communauté de communes Grand-Figeac;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200067379;Communauté de communes Côtes de Champagne et Val de Saulx;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200067429;Communauté de communes Haut Nivernais-Val d'Yonne;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200067437;Communauté d'agglomération Provence-Alpes-Agglomération;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200067445;Communauté de communes Buëch-Dévoluy;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200067452;Communauté de communes du Guillestrois et du Queyras;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200067460;Communauté de communes Loudéac Communauté - Bretagne Centre;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200067478;Communauté de communes Comtal Lot et Truyère;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200067486;Communauté de communes Bouzonvillois-Trois Frontières;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200067502;Communauté d'agglomération Saint-Avold Synergie;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200067544;Creuse Confluence;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200067551;Communauté d'agglomération Thonon Agglomération;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200067593;Communauté de communes Marche et Combraille en Aquitaine;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200067627;Communauté de communes Billom Communauté;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200067635;Communauté d'agglomération Clisson Sèvre et Maine Agglo;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200067643;Communauté de communes Meurthe Mortagne Moselle;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200067650;Communauté de communes Houve-Pays Boulageois;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200067668;Communauté de communes de la Cléry, du Betz et de l'Ouanne;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200067676;Communauté de communes Canaux et Forêts en Gâtinais;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200067684;Communauté d'agglomération Épernay, Coteaux et Plaine de Champagne;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200067692;Communauté de communes Tannay-Brinon-Corbigny;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200067700;Communauté de communes Sud Nivernais;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200067742;Communauté de communes Serre-Ponçon;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200067759;Communauté de communes Vallées et Plateau d'Ardenne;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200067767;Communauté de communes du Royans-Vercors;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200067783;Communauté de communes de Hanau-La Petite Pierre;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200067791;Communauté d'agglomération L'agglo Foix-Varilhes;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200067817;Communauté de communes Saône-Beaujolais;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200067825;Communauté d'agglomération Gap-Tallard-Durance;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200067841;Communauté de communes de l'Alsace Bossue;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200067866;Communauté de communes Sèvre et Loire;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200067874;Communauté d'agglomération de Haguenau;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200067882;Communauté de communes Bazois Loire Morvan;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200067890;Communauté de communes Morvan Sommets et Grands Lacs;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200067908;Communauté de communes Amognes Cœur du Nivernais;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200067916;Communauté de communes Cœur de Loire;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200067924;Communauté de communes du Canton d'Erstein;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200067932;Communauté d'agglomération Golfe du Morbihan - Vannes Agglomération;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200067940;Communauté de communes Couserans-Pyrénées;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200067957;Communauté de communes Haut Chemin-Pays de Pange;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200067965;Communauté d'agglomération de la Région de Compiègne et de la Basse Automne;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200067973;Communauté de communes Thelloise;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200067981;Communauté d'agglomération Guingamp-Paimpol Agglomération de l'Armor à l'Argoat;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200067999;Communauté d'agglomération du Beauvaisis;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200068005;Communauté de communes de l'Oise Picarde;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200068047;Communauté d'agglomération Creil Sud Oise;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200068070;Communauté de communes Loue-Lison;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200068088;Communauté de communes Les Bertranges;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200068096;Communauté de communes Champsaur-Valgaudemar;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200068104;Communauté d'agglomération de la Provence Verte;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200068112;Communauté de communes du Pays de Saverne;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200068120;Communauté d'agglomération Quimper Bretagne Occidentale;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200068146;Communauté de communes Sarrebourg Moselle Sud;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200068229;Communauté de communes des Baronnies en Drôme Provençale;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200068278;Communauté de communes Berry Loire Puisaye;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200068294;Communauté de communes des Deux Vallées Vertes;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200068369;Communauté de communes de Mirecourt Dompaire;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200068377;Communauté de communes de la Porte des Vosges Méridionales;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200068435;Communauté de communes Cœur du Perche;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200068443;Communauté de communes Andaine - Passais;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200068450;Communauté de communes Terres d'Argentan Interco;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200068468;Communauté de communes des Pays de L'Aigle;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200068484;Communauté de communes des Causses à l'Aubrac;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200068500;Communauté d'agglomération de Cambrai;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200068534;Communauté de communes Terroir de Caux;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200068542;Communauté de communes Les Balcons du Dauphiné;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200068559;Communauté de communes de l'Ouest Vosgien;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200068567;Communauté de communes Les Vals du Dauphiné;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200068625;Communauté de communes Alpes-Provence-Verdon - Sources de Lumière;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200068641;Communauté d'agglomération Le Muretain Agglo;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200068658;Communauté d'agglomération de Chaumont;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200068666;Communauté d'agglomération de Saint-Dizier Der et Blaise;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200068674;Communauté d'agglomération Grand Lac;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200068682;Communauté de communes Terre d'Eau;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200068757;Communauté d'agglomération d'Épinal;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200068765;Communauté de communes du Sisteronais-Buëch;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200068773;Communauté de communes des Vosges côté Sud Ouest;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200068781;Communauté d'agglomération Valence Romans Agglo;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200068799;Communauté de communes Intercom de la Vire au Noireau;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200068807;Communauté de communes du Bassin Auterivain Haut-Garonnais;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200068815;Communauté de communes Cœur de Garonne;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200068831;Communauté de communes Pays Ségali Communauté;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200068856;Communauté de communes des Hauts du Perche;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200068864;Communauté de communes de la Mossig et du Vignoble;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200068872;Communauté de communes Éguzon - Argenton - Vallée de la Creuse;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200068880;Communauté de communes Champagne Boischauts;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200068914;Communauté de communes La Rochefoucauld porte du Périgord;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200068922;Communauté de communes du Confluent et des Coteaux de Prayssas;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200068930;Communauté de communes Fumel Vallée du Lot;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200068948;Communauté de communes Albret Communauté;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200068955;Communauté de communes Anjou Loir et Sarthe;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200068963;Communauté de communes Maine Cœur de Sarthe;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200068989;Communauté d'agglomération Dinan Agglomération;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200068997;Communauté d'agglomération Arlysère;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200069003;Communauté de communes du Barséquanais en Champagne;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200069029;Communauté d'agglomération des Deux Baies en Montreuillois;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200069037;Communauté d'agglomération du Pays de Saint-Omer;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200069052;Communauté d'agglomération Grand Belfort;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200069060;Communauté de communes des Vosges du Sud;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200069086;Communauté de communes Leff Armor Communauté;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200069094;Communauté de communes Isle et Crempse en Périgord;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200069102;Communauté de communes Randon - Margeride;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200069110;Communauté d'agglomération du Grand Chambéry;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200069128;Communauté de communes Mont Lozère;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200069136;Communauté de communes des Cévennes au Mont Lozère;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200069144;Communauté de communes des Hautes Terres de l'Aubrac;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200069151;Communauté de communes Gorges Causses Cévennes;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200069169;Communauté de communes Dômes Sancy Artense;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200069177;Communauté de communes Mond'Arverne Communauté;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200069185;Communauté de communes des Terres d'Apcher-Margeride-Aubrac;CHAR;9
CODGEO;Code géographique;Code de la zone géographique;200069193;Communauté de communes de la Dombes;CHAR;9
